image_name,blob_count,avg_radius,std_radius,min_radius,max_radius,avg_contrast,std_contrast,min_contrast,max_contrast,avg_dissimilarity,std_dissimilarity,min_dissimilarity,max_dissimilarity,avg_homogeneity,std_homogeneity,min_homogeneity,max_homogeneity,avg_energy,std_energy,min_energy,max_energy,avg_correlation,std_correlation,min_correlation,max_correlation,class
p214-010-60083-mr.png,64.0,21.04226188957804,30.987468669938377,8.0,181.01933598375626,2646308.525390624,87754.56966145831,387.2285231488492,89.54712593503933,,7585495.65402293,317801.17072098487,1714.391119101139,290.0287285493335,,47308306.75,1890348.666666667,10003.61879960779,1833.7466483428095,,312061.95833333326,5825.291666666668,5.425648755240263,14.258982744332345,,3
p214-010-60086-cl.png,38.0,34.35084678765695,45.26202496484541,8.0,181.01933598375626,5030231.09210526,189962.76973684214,997.4407826067608,332.6388453589159,,9449723.505844263,421846.40162531007,2653.11615228299,781.6516405142992,,47364038.41666666,1959989.75,12408.716396838689,3377.016308831171,,288036.0,5769.666666666668,7.438111955939988,14.932507938748719,,3
p214-010-60086-cr.png,50.0,31.299578618253797,43.47523868042304,8.0,181.01933598375626,3862741.3075,154469.54416666663,978.4491920682913,299.09022320747687,,7821488.459046822,381602.9301816236,2963.6803608657838,792.0518778604762,,41114037.25,1826008.5,13307.077963509983,3729.553768079316,,392994.125,6753.708333333332,7.444395739703383,14.263424748250493,,3
p214-010-60086-ml.png,64.0,29.461679271993965,29.91670861699466,8.0,128.00000000000006,3395095.1445312505,113027.13932291669,545.8612258751252,202.16535392008592,0.9999997553579724,5737050.417596787,221873.61502659612,1315.3006839563668,396.36516972649423,4.976585879539771e-07,31007389.5,1119005.0,7112.560340496322,1899.1507384007223,0.9999999999986384,252776.375,5084.875,8.661086184319549,14.866823917031743,0.9999974579478408,3
p214-010-60086-mr.png,58.0,25.92053538679328,24.344970104724503,8.0,128.00000000000006,2398463.184626437,80414.55962643676,368.67529681971695,144.97177115237957,0.9999995459001038,3542154.009691341,150960.8005687434,843.6527665857702,270.14875619760704,1.0187431377939492e-06,20557124.95833333,908196.2916666665,5165.029820945044,1599.1805940354104,0.9999999999979368,404359.125,6868.958333333332,6.136488019194187,14.28018103057002,0.9999943501765106,3
p214-010-60088-cl.png,171.0,16.446037642550536,19.97736462403887,8.0,181.01933598375626,1974808.6673976616,51966.48611111112,146.78005062083975,50.23289353782919,,5148084.253552377,195539.1097458097,789.6363218203226,151.18220926657895,,55748301.54166666,2106548.791666666,8435.503550442567,1595.8975675518109,,336454.29166666674,6070.125,4.7813564854135,14.154364648925785,,3
p214-010-60088-cr.png,260.0,15.570576080042946,14.138444825158679,8.0,128.00000000000006,1669307.549198717,38702.536378205135,83.78270731135716,40.326537318991505,0.9999987491616564,2914569.5687409723,97621.20886852991,331.338210677258,77.50477397865467,1.399293365541691e-06,29059102.125,1073787.541666667,4163.234820977144,848.9893265105443,0.9999999999967364,200705.5833333333,4722.166666666667,4.594423590051342,14.19817215376408,0.999993436301386,3
p214-010-60088-ml.png,187.0,15.945885122408313,15.577866482081099,8.0,128.00000000000006,1610262.6163101613,40146.78520499109,102.85120105145593,42.464098717890955,0.99999896854271,2954784.8419992304,105415.7758702711,390.79164459039686,86.27046404684303,1.1871552218009695e-06,30141580.66666667,1095866.916666667,4064.180294832616,918.8810890261003,0.9999999999970682,251833.45833333328,4848.541666666667,4.712746810965287,14.181223396163606,0.9999948208628344,3
p214-010-60088-mr.png,112.0,17.204643360800393,20.09975738230856,8.0,181.01933598375626,1529112.0524553575,44930.428199404734,193.4927083779736,53.04358402873756,1.0000017892534578,3298932.776827136,157948.21355640594,1077.4591157739246,158.96043535377217,2.9982542079915473e-05,33469320.70833333,1608099.791666667,11125.1930941822,1617.218378369983,1.000317411370217,347502.33333333326,5293.958333333333,6.025381452163973,14.310102281834205,0.9999954221698184,3
p214-010-60093-cl.png,75.0,18.327826825692046,16.430381325888646,8.0,90.50966799187813,1859290.235,48295.19499999999,142.00244203357872,70.9400586277862,0.9999991434772929,2858798.0092270807,99070.96841620006,380.82799320749467,137.4369734776873,1.4195783761298138e-06,16304791.083333336,564024.4166666665,2242.9869892927577,821.4821337932799,0.9999999999863108,381089.125,6834.958333333332,6.9849219502374424,14.443304067618165,0.9999921656096229,3
p214-010-60093-cr.png,52.0,23.392895979871138,21.750404823419302,8.0,128.00000000000006,2316892.7107371795,69748.84054487178,296.82485368514216,128.06190171523065,0.9999994194204506,2962168.2738431436,131379.5766642935,855.8143909414702,273.53421658388766,1.0282511896285635e-06,17848039.25,839361.5,5619.607801431378,1793.6860540391835,0.9999999999980465,498481.625,7719.5,8.28063063608105,15.373254055468555,0.9999966164534114,3
