,count,mean,std,min,25%,50%,75%,max,img_name
29,7168.0,0.9825911654180154,0.0030586580539273406,0.9751125352864881,0.980346379797055,0.9823300526436255,0.9845883878843367,0.99316395819028,phMix402_c_3.dcm
30,5808.0,0.983748448088114,0.0026873964274067752,0.9746242465857938,0.9820859082932784,0.983634699015793,0.985538261997406,0.9919737544823377,phMix402_c_3.dcm
31,16384.0,0.9819501613000806,0.0028395511216049414,0.9677119096665904,0.9799343862058442,0.9820859082932784,0.9839780270084687,0.9899748226138705,phMix402_c_3.dcm
32,32400.0,0.9768994821351704,0.07306287896354398,0.0,0.9804837109941252,0.9822995345998321,0.984115358205539,0.9906919966430152,phMix402_c_3.dcm
33,32400.0,0.9860230076850839,0.0059792961241961285,0.9570916304264897,0.9811245899137865,0.9868162050812543,0.9911345082780194,0.9975432974746319,phMix402_c_3.dcm
34,131072.0,0.9679041642386716,0.12540097011536183,0.0,0.9800259403372243,0.9847409781033036,0.9895017929350729,0.9973296711680781,phMix402_c_3.dcm
35,131044.0,0.9552678150588568,0.16670408895054903,0.0,0.9802090485999847,0.9848325322346838,0.9893339436942092,0.9974670023651484,phMix402_c_3.dcm
36,6144.0,0.9763408617135245,0.0707138013309467,0.0,0.9797207598992904,0.9809719996948195,0.9824254215304798,0.9941557946135653,phMix402_c_4.dcm
37,5808.0,0.9784014902978052,0.06044328123043213,0.0,0.9801327534905012,0.9817044327458609,0.983108262760357,0.9933775844968338,phMix402_c_4.dcm
38,8192.0,0.9745157980051213,0.08652618298639855,0.0,0.9802700846875715,0.9818875410086213,0.983962767986572,0.9924010070954452,phMix402_c_4.dcm
39,7744.0,0.9831148124748179,0.002673231337446876,0.975066758220798,0.9812314030670634,0.9830624856946669,0.9850156404974442,0.9924925612268254,phMix402_c_4.dcm
40,12288.0,0.9822114922290252,0.002952994489489284,0.966674296177615,0.9801632715342946,0.9826199740596627,0.9844052796215763,0.9896086060883498,phMix402_c_4.dcm
41,40500.0,0.9775770575896209,0.06536987488082302,0.0,0.9800564583810177,0.9818417639429312,0.9837338826581216,0.9899290455481804,phMix402_c_4.dcm
42,32400.0,0.9860558720389727,0.005913974629756809,0.9573815518425269,0.98124666208896,0.986831464103151,0.9911345082780194,0.9975585564965286,phMix402_c_4.dcm
43,131072.0,0.9679105973311017,0.1251932217445906,0.0,0.979995422293431,0.9846341649500268,0.9894560158693828,0.9972991531242847,phMix402_c_4.dcm
44,131044.0,0.9595689524964189,0.15350906552397656,0.0,0.9801022354467078,0.9847104600595102,0.9891203173876555,0.9973754482337682,phMix402_c_4.dcm
45,7168.0,0.9746047215092262,0.08007493727959288,0.0,0.9795834287022201,0.9809109636072327,0.9822995345998321,0.9927672236209659,phMix402_c_5.dcm
46,8228.0,0.9811518087597245,0.0027416375192277466,0.973159380483711,0.9795071335927367,0.9809414816510261,0.9824826428625925,0.9915159838254368,phMix402_c_5.dcm
47,8192.0,0.9740809941133555,0.08648133463095853,0.0,0.9798123140306706,0.9815976195925841,0.9834897383077744,0.9909208819714657,phMix402_c_5.dcm
48,11616.0,0.9823530094847642,0.002984195790017186,0.9683985656519417,0.9803311207751583,0.9825284199282825,0.9845273517967499,0.9914702067597467,phMix402_c_5.dcm
49,12288.0,0.9816530775937157,0.0030000124426597433,0.9653467612726024,0.9797360189211871,0.9820401312275883,0.9839169909208819,0.9885709925993744,phMix402_c_5.dcm
50,32400.0,0.9816331062376432,0.0025254525345905056,0.9744716563668269,0.9798580910963607,0.9815060654612039,0.9833524071107042,0.9894865339131762,phMix402_c_5.dcm
51,32400.0,0.9857539586329801,0.005852820712128111,0.9580682078278783,0.9809414816510261,0.9864194705119402,0.9908026245517663,0.9971618219272145,phMix402_c_5.dcm
52,131072.0,0.9673733727031746,0.12594683788647285,0.0,0.9796444647898069,0.9842526894026092,0.9891660944533456,0.9976195925841154,phMix402_c_5.dcm
